"id";"year";"branching_group";"Age";"AREA";"PV";"cash_flow";"BA";"V";"Harvested_V_log";"Harvested_V_pulp";"V_total_deadwood";"DEVEL_CLASS";"SC";"SOIL_CLASS";"THIN";"PEAT";"H_dom";"D_gm";"MAIN_SP";"CAPERCAILLIE";"HAZEL_GROUSE";"THREE_TOED_WOODPECKER";"LESSER_SPOTTED_WOODPECKER";"LONG_TAILED_TIT";"SIBERIAN_FLYING_SQUIRREL";"AGE_vol";"AGE_ba";"V_pine";"V_spruce";"V_Birch_1";"V_Birch_2";"V_populus";"V_Alnus_incana";"V_Alnus_glutinosa";"V_o_coniferous";"V_o_decidious";"quality";"name";"regime"
"301304";2046;NA;97.3800048828125;0.0399999991059303;12691.5126953125;0;33.5951766967773;342.545989990234;0;0;64.0657730102539;6;3;1;0;0;25.6260566711426;29.7459907531738;1;0;0.550000011920929;0.0199999995529652;0.0399999991059303;0;0;0.282679796218872;101.578920249542;171.646453857422;129.762878417969;39.4141044616699;NA;NA;1.72257947921753;NA;NA;NA;"even-aged";"RCP85_p_SA_1501-1800_n4";"SA"
"301304";2051;NA;102.380004882812;0.0399999991059303;13171.4873046875;0;34.5118980407715;355.80126953125;0;0;71.5368499755859;6;3;1;0;0;25.8018074035645;30.0747356414795;1;0;0.490000009536743;0.0299999993294477;0.0500000007450581;0;0;0.26129475235939;106.549334382149;182.127822875977;133.077026367188;39.313533782959;NA;NA;1.28289830684662;NA;NA;NA;"even-aged";"RCP85_p_SA_1501-1800_n4";"SA"
"301304";2056;NA;107.380004882812;0.0399999991059303;13409.541015625;0;35.1163864135742;364.704803466797;0;0;74.9988250732422;6;3;1;0;0;25.9227085113525;30.309362411499;1;0;0.430000007152557;0.0299999993294477;0.0599999986588955;0;0;0.24388062953949;111.52876014463;189.394332885742;135.222412109375;39.1826171875;NA;NA;0.905435800552368;NA;NA;NA;"even-aged";"RCP85_p_SA_1501-1800_n4";"SA"
"301304";2061;NA;112.380004882812;0.0399999991059303;13563.3095703125;0;35.4926948547363;370.437805175781;0;0;78.8050918579102;6;3;1;0;0;26.0079402923584;30.4805507659912;1;0;0.370000004768372;0.0299999993294477;0.0500000007450581;0;0;0.202788099646568;116.513314359122;194.340301513672;136.496459960938;38.9893798828125;NA;NA;0.611630797386169;NA;NA;NA;"even-aged";"RCP85_p_SA_1501-1800_n4";"SA"
"301304";2066;NA;117.380004882812;0.0399999991059303;13686.025390625;0;35.7774391174316;374.774475097656;0;0;83.8240203857422;6;3;1;0;0;26.0927295684814;30.6592102050781;1;0;0.310000002384186;0.0299999993294477;0.0500000007450581;0;0;0.1793442517519;121.510683498044;197.804763793945;137.824645996094;38.7463264465332;NA;NA;0.398730963468552;NA;NA;NA;"even-aged";"RCP85_p_SA_1501-1800_n4";"SA"
"301304";2071;NA;122.380004882812;0.0399999991059303;13779.3125;0;35.9784736633301;377.922760009766;0;0;87.1660232543945;6;3;1;0;0;26.1756649017334;30.8373928070068;1;0;0.25;0.0500000007450581;0.0700000002980232;0;0;0.187292277812958;126.517371727955;200.096267700195;139.133605957031;38.4397888183594;NA;NA;0.253074377775192;NA;NA;NA;"even-aged";"RCP85_p_SA_1501-1800_n4";"SA"
"301304";2076;NA;127.380004882812;0.0399999991059303;13875.041015625;0;36.1860008239746;381.133331298828;0;0;88.5929565429688;6;3;1;0;0;26.2574234008789;31.0203838348389;1;0;0.189999997615814;0.0399999991059303;0.0399999991059303;0;0;0.140984028577805;131.524682208242;202.442489624023;140.479141235352;38.0540390014648;NA;NA;0.157656446099281;NA;NA;NA;"even-aged";"RCP85_p_SA_1501-1800_n4";"SA"
"301304";2081;NA;132.380004882812;0.0399999991059303;13970.62109375;0;36.3904762268066;384.304962158203;0;0;90.1912841796875;6;3;1;0;0;26.3360710144043;31.2001495361328;1;0;0.129999995231628;0.0399999991059303;0.0599999986588955;0;0;0.138891205191612;136.533860738498;204.772094726562;141.866180419922;37.5700454711914;NA;NA;0.096693828701973;NA;NA;NA;"even-aged";"RCP85_p_SA_1501-1800_n4";"SA"
"301304";2086;NA;137.380004882812;0.0399999991059303;14070.3203125;0;36.6002464294434;387.543334960938;0;0;92.476318359375;6;3;1;0;0;26.4146213531494;31.3895740509033;1;0;0.0700000002980232;0.0500000007450581;0.0799999982118607;0;0;0.150723040103912;141.545095708048;207.182327270508;143.335708618164;36.9664649963379;NA;NA;0.058835681527853;NA;NA;NA;"even-aged";"RCP85_p_SA_1501-1800_n4";"SA"
"301304";2091;NA;142.380004882812;0.0399999991059303;14166.8662109375;0;36.7955284118652;390.635284423828;0;0;93.0958786010742;6;3;1;0;0;26.4911117553711;31.5786266326904;1;0;0.00999999977648258;0.0500000007450581;0.0700000002980232;0;0;0.116034753620625;146.5576869881;209.591003417969;144.789215087891;36.219409942627;NA;NA;0.0356230288743973;NA;NA;NA;"even-aged";"RCP85_p_SA_1501-1800_n4";"SA"
"301304";2096;NA;147.380004882812;0.0399999991059303;14260.689453125;0;36.975643157959;393.579315185547;0;0;94.4546508789062;6;3;1;0;0;26.5660820007324;31.7691249847412;1;0;0;0.0500000007450581;0.0799999982118607;0;0;0.112770542502403;151.57206418856;212.014221191406;146.239639282227;35.3039398193359;NA;NA;0.0215022265911102;NA;NA;NA;"even-aged";"RCP85_p_SA_1501-1800_n4";"SA"
"301304";2101;NA;152.380004882812;0.0399999991059303;14351.6884765625;0;37.1388816833496;396.339416503906;0;0;102.284233093262;6;3;1;0;0;26.6323795318604;31.9421520233154;1;0;0;0.0599999986588955;0.100000001490116;0;0;0.124078765511513;156.590705377608;214.387542724609;147.744400024414;34.1945648193359;NA;NA;0.0129520734772086;NA;NA;NA;"even-aged";"RCP85_p_SA_1501-1800_n4";"SA"
"301304";2106;NA;157.380004882812;0.0399999991059303;14437.5966796875;0;37.2784805297852;398.873992919922;0;0;103.26065826416;6;3;1;0;0;26.6972045898438;32.1157836914062;1;0;0;0.0799999982118607;0.170000001788139;0;0;0.209198206663132;161.61158518951;216.764190673828;149.230438232422;32.8715896606445;NA;NA;0.00779280718415976;NA;NA;NA;"even-aged";"RCP85_p_SA_1501-1800_n4";"SA"
"301304";2111;NA;162.380004882812;0.0399999991059303;14517.5810546875;0;37.3919334411621;401.143371582031;0;0;105.735778808594;6;3;1;0;0;26.7581787109375;32.2890548706055;1;0;0;0.109999999403954;0.209999993443489;0;0;0.267012298107147;166.634591802169;219.149597167969;150.667922973633;31.3211364746094;NA;NA;0.00468533905223012;NA;NA;NA;"even-aged";"RCP85_p_SA_1501-1800_n4";"SA"
"301305";2016;NA;59.560001373291;0.0399999991059303;5275.154296875;0;20.2587623596191;148.127243041992;0;0;4.13260173797607;5;4;1;0;0;16.8671245574951;18.7125110626221;1;0.579999983310699;0;0.0199999995529652;0;0;0;0.591292679309845;59.560001373291;109.098579406738;19.9345970153809;19.0940551757812;NA;NA;NA;NA;NA;NA;"even-aged";"RCP85_p_SA_1501-1800_n4";"SA"
"301305";2021;NA;64.5599975585938;0.0399999991059303;5678.54736328125;0;22.0541343688965;165.255157470703;0;0;8.54039573669434;5;4;1;0;0;17.3546009063721;19.6430435180664;1;0;0;0.0299999993294477;0.0199999995529652;0;0;0.0504100471735001;64.5599975585938;123.241539001465;21.5455589294434;20.4680500030518;NA;NA;NA;NA;NA;NA;"even-aged";"RCP85_p_SA_1501-1800_n4";"SA"
"301305";2026;NA;69.5599975585938;0.0399999991059303;6090.4091796875;0;23.4701919555664;180.117980957031;0;0;13.0505666732788;5;4;1;0;0;17.8257999420166;20.3486843109131;1;0;0;0.0599999986588955;0.0199999995529652;0;0;0.0806488767266273;69.5425321340338;135.111709594727;23.1817169189453;21.8245735168457;NA;NA;NA;NA;NA;NA;"even-aged";"RCP85_p_SA_1501-1800_n4";"SA"
"301305";2031;NA;74.5599975585938;0.0399999991059303;6756.298828125;0;25.8540229797363;197.007080078125;0;0;17.9496803283691;5;4;1;0;0;18.2519435882568;21.0410308837891;1;0;0;0.129999995231628;0.0199999995529652;0;0;0.146495938301086;72.2876727488123;148.872009277344;24.9613380432129;23.1737403869629;NA;NA;NA;NA;NA;NA;"even-aged";"RCP85_p_SA_1501-1800_n4";"SA"
"301305";2036;NA;79.5599975585938;0.0399999991059303;7455.70849609375;0;28.1786041259766;215.123077392578;0;0;22.8137741088867;5;4;1;0;0;18.6480369567871;21.7030944824219;1;0;0;0.689999997615814;0.0199999995529652;0;0;0.693856775760651;75.2340214108573;164.268035888672;26.837272644043;24.0177764892578;NA;NA;NA;NA;NA;NA;"even-aged";"RCP85_p_SA_1501-1800_n4";"SA"
