"id";"year";"branching_group";"Age";"AREA";"PV";"cash_flow";"BA";"V";"Harvested_V_log";"Harvested_V_pulp";"V_total_deadwood";"DEVEL_CLASS";"SC";"SOIL_CLASS";"PEAT";"H_dom";"D_gm";"MAIN_SP";"CAPERCAILLIE";"HAZEL_GROUSE";"THREE_TOED_WOODPECKER";"LESSER_SPOTTED_WOODPECKER";"LONG_TAILED_TIT";"SIBERIAN_FLYING_SQUIRREL";"COMBINED_HSI";"AGE_vol";"AGE_ba";"V_pine";"V_spruce";"V_Birch_1";"V_Birch_2";"V_populus";"V_Alnus_incana";"V_Alnus_glutinosa";"V_o_coniferous";"V_o_decidious";"quality";"Layers_lt_2m";"Layers_lt_5m";"Layers_lt_2m_N";"Layers_lt_5m_N";"name";"regime"
"1000000";2066;NA;132.669998168945;0.0399999991059303;7320.12255859375;0;30.0183906555176;211.302688598633;0;0;14.7597713470459;6;5;1;1;15.6839876174927;22.988109588623;1;0;0;1;0.0299999993294477;0;0;0.99974000453949;131.642883864215;130.17184796918;210.019714355469;0.756573379039764;0.526383638381958;NA;NA;NA;NA;NA;NA;"even-aged";0;2;NA;333.377311706543;"RCP85_p_SA_1-300_l3";"SA"
"1000000";2071;NA;137.669998168945;0.0399999991059303;7640.60400390625;0;31.034631729126;222.088180541992;0;0;16.1941547393799;6;5;1;1;15.9146528244019;23.7958946228027;1;0;0;1;0.0399999991059303;0;0;0.999917089939117;136.942927192198;135.876660935282;220.774978637695;0.811177909374237;0.502049803733826;NA;NA;NA;NA;NA;NA;"even-aged";0;2;NA;242.09380531311;"RCP85_p_SA_1-300_l3";"SA"
"1000000";2076;NA;142.669998168945;0.0399999991059303;7973.154296875;0;32.0808143615723;233.001617431641;0;0;17.3774032592773;6;5;1;1;16.1360054016113;24.6337471008301;1;0;0;1;0.0399999991059303;0;0;0.999975025653839;142.177074448776;141.438597032827;231.660751342773;0.869655728340149;0.471211940050125;NA;NA;NA;NA;NA;NA;"even-aged";0;2;NA;169.030099868774;"RCP85_p_SA_1-300_l3";"SA"
"1000000";2081;NA;147.669998168945;0.0399999991059303;8302.7021484375;0;33.1050453186035;243.6201171875;0;0;17.8898029327393;6;5;1;1;16.3457889556885;25.4618740081787;1;0;0;1;0.0399999991059303;0;0;0.999944806098938;147.351148516965;146.864379489414;242.255798339844;0.929502487182617;0.43481320142746;NA;NA;NA;NA;NA;NA;"even-aged";0;2;NA;113.029151916504;"RCP85_p_SA_1-300_l3";"SA"
"1000000";2086;NA;152.669998168945;0.0399999991059303;8648.61328125;0;34.172794342041;254.4248046875;0;0;19.2056102752686;6;5;1;1;16.5466632843018;26.3347911834717;1;0;0;1;0.0399999991059303;0;0;0.999693870544434;152.473851647668;152.169518315152;253.036758422852;0.994262456893921;0.393818736076355;NA;NA;NA;NA;NA;NA;"even-aged";0;2;NA;71.9704947471619;"RCP85_p_SA_1-300_l3";"SA"
"1000000";2091;NA;157.669998168945;0.0399999991059303;8670.431640625;0;34.1641807556152;255.138397216797;0;0;20.8773040771484;6;5;1;1;16.5843181610107;27.200611114502;1;0;0;0.959999978542328;0.0399999991059303;0;0;0.965394675731659;157.54476273268;157.350058064625;253.731307983398;1.05773079395294;0.349368512630463;NA;NA;NA;NA;NA;NA;"even-aged";0;2;NA;45.8176391124725;"RCP85_p_SA_1-300_l3";"SA"
"1000000";2096;NA;162.669998168945;0.0399999991059303;8697.9833984375;0;34.1859397888184;255.949981689453;0;0;22.6207599639893;6;5;1;1;16.6213645935059;28.0949668884277;1;0;0;0.920000016689301;0.0399999991059303;0;0;0.920470654964447;162.59015073086;162.465859199445;254.521423339844;1.12536382675171;0.30317011475563;NA;NA;NA;NA;NA;NA;"even-aged";0;2;NA;29.1426367759705;"RCP85_p_SA_1-300_l3";"SA"
"1000000";2101;NA;167.669998168945;0.0399999991059303;8726.9169921875;0;34.2202682495117;256.769500732422;0;0;23.5222911834717;6;5;1;1;16.6575012207031;28.9789962768555;1;0;0;0.660000026226044;0.0399999991059303;0;0;0.676716327667236;167.619151450924;167.539946583667;255.320892333984;1.19142389297485;0.25720202922821;NA;NA;NA;NA;NA;NA;"even-aged";0;2;NA;18.5168672800064;"RCP85_p_SA_1-300_l3";"SA"
"1000000";2106;NA;172.669998168945;0.0399999991059303;8758.228515625;0;34.2675132751465;257.627990722656;0;0;24.0830860137939;6;5;1;1;16.6929912567139;29.8717784881592;1;0;0;0.730000019073486;0.0500000007450581;0;0;0.740947127342224;172.637672305184;172.587300337485;256.154724121094;1.2598123550415;0.213435977697372;NA;NA;NA;NA;NA;NA;"even-aged";0;2;NA;11.7493153810501;"RCP85_p_SA_1-300_l3";"SA"
"1000000";2111;NA;177.669998168945;0.0399999991059303;8790.65234375;0;34.3222389221191;258.503967285156;0;0;24.6216335296631;6;5;1;1;16.7278347015381;30.7696342468262;1;0;0;0.610000014305115;0.0500000007450581;0;0;0.628831565380096;177.649484149897;177.617514971134;257.005126953125;1.32530403137207;0.173479437828064;NA;NA;NA;NA;NA;NA;"even-aged";0;2;NA;7.44310584664345;"RCP85_p_SA_1-300_l3";"SA"
"1000001";2016;NA;46.3800010681152;0.0399999991059303;5602.8017578125;0;14.0017108917236;80.6309432983398;0;0;1.21218430995941;4;4;1;0;12.8561229705811;14.5803270339966;1;0;1;0.00999999977648258;0;0;0;0.484574198722839;42.5980203008075;42.498213336703;44.2413635253906;24.4754753112793;9.90350914001465;NA;NA;2.01058650016785;NA;NA;NA;"even-aged";0;0;NA;NA;"RCP85_p_SA_1-300_l3";"SA"
"1000001";2021;NA;51.3800010681152;0.0399999991059303;6255.67236328125;0;18.045316696167;113.002243041992;0;0;3.29343175888062;4;4;1;0;14.2103824615479;16.6677284240723;1;0;1;0.0199999995529652;0;0;0;0.439433008432388;47.7236131077451;47.619144791952;63.6967506408691;33.4901809692383;13.0185127258301;NA;NA;2.79679656028748;NA;NA;NA;"even-aged";1;1;2528.9052734375;2528.9052734375;"RCP85_p_SA_1-300_l3";"SA"
"1000001";2026;NA;56.3800010681152;0.0399999991059303;7336.126953125;0;21.8886623382568;147.694702148438;0;0;5.60142946243286;5;4;1;0;15.4705896377563;18.5057735443115;1;0;1;0.0399999991059303;0;0;0;0.396919161081314;52.7096962913828;52.6948724386433;85.1391830444336;43.4913177490234;15.6848907470703;NA;NA;3.37931680679321;NA;NA;NA;"even-aged";0;1;NA;2528.9052734375;"RCP85_p_SA_1-300_l3";"SA"
"1000001";2031;NA;61.3800010681152;0.0399999991059303;9428.361328125;0;28.951322555542;188.345642089844;0;0;7.99989795684814;5;4;1;0;16.4944171905518;19.9416084289551;1;0;0.980000019073486;0.170000001788139;0.0299999993294477;0;0;0.435856312513351;56.0039487629169;52.1943941128249;112.55802154541;53.887809753418;17.9936618804932;NA;NA;3.90616035461426;NA;NA;NA;"even-aged";0;1;NA;2027.80053710938;"RCP85_p_SA_1-300_l3";"SA"
"1000001";2036;NA;66.3800048828125;0.0399999991059303;11175.20703125;0;33.7997627258301;232.639892578125;0;0;11.9845657348633;5;4;1;0;17.4318389892578;21.3646411895752;1;0;0.810000002384186;1;0.0399999991059303;0;0;0.999572694301605;59.5167294014285;55.8603219830146;144.199951171875;65.0668029785156;19.0132255554199;NA;NA;4.35990619659424;NA;NA;NA;"even-aged";0;0;NA;NA;"RCP85_p_SA_1-300_l3";"SA"
"1000001";2041;NA;71.3800048828125;0.0399999991059303;12340.8642578125;0;36.2148513793945;267.284820556641;0;0;15.8609218597412;5;4;1;0;18.3218441009521;22.536304473877;1;0;0.639999985694885;1;0.0500000007450581;0;0;0.99999988079071;64.4086658927302;61.6418278376257;166.055725097656;77.3074417114258;19.4447727203369;NA;NA;4.47688007354736;NA;NA;NA;"even-aged";0;0;NA;NA;"RCP85_p_SA_1-300_l3";"SA"
"1000001";2046;NA;76.3800048828125;0.0399999991059303;13416.5908203125;0;38.1829376220703;300.018218994141;0;0;19.3752517700195;5;4;1;0;19.1673641204834;23.6555576324463;1;0;0.509999990463257;1;0.0500000007450581;0;0;1;69.6470214070167;67.6419239640168;185.634994506836;90.5003967285156;19.770809173584;NA;NA;4.11201524734497;NA;NA;NA;"even-aged";0;0;NA;NA;"RCP85_p_SA_1-300_l3";"SA"
"1000001";2051;NA;81.3800048828125;0.0399999991059303;14243.0595703125;0;39.347770690918;326.696044921875;0;0;23.4798564910889;5;4;1;0;20.0018577575684;24.5107040405273;1;0;0.409999996423721;1;0.0799999982118607;0;0;1;75.0768960152527;73.6732988713387;199.649887084961;103.552658081055;19.9863967895508;NA;NA;3.50709748268127;NA;NA;NA;"even-aged";0;0;NA;NA;"RCP85_p_SA_1-300_l3";"SA"
"1000001";2056;NA;86.3800048828125;0.0399999991059303;14898.326171875;0;39.9468078613281;342.877410888672;0;0;27.1641845703125;5;4;1;0;20.4899826049805;25.0562534332275;1;0;0.340000003576279;1;0.109999999403954;0;0;1;80.5036636798174;79.5844930884854;205.079284667969;114.915016174316;20.1536712646484;NA;NA;2.72949409484863;NA;NA;NA;"even-aged";0;0;NA;NA;"RCP85_p_SA_1-300_l3";"SA"
"1000001";2061;NA;91.3800048828125;0.0399999991059303;15502.4052734375;0;40.4735374450684;357.299621582031;0;0;31.2882957458496;6;4;1;0;20.9619579315186;25.6031875610352;1;0;0.280000001192093;1;0.100000001490116;0;0;1;85.8936055276567;85.2829311806042;210.755172729492;124.328811645508;20.2766876220703;NA;NA;1.93900501728058;NA;NA;NA;"even-aged";0;0;NA;NA;"RCP85_p_SA_1-300_l3";"SA"
"1000001";2066;NA;96.3800048828125;0.0399999991059303;16217.6796875;0;41.2855415344238;373.266967773438;0;0;34.7269058227539;6;4;1;0;21.423978805542;26.1727771759033;1;0;0.230000004172325;1;0.170000001788139;0;0;1;91.2210908465676;90.8113724934756;217.087097167969;134.55632019043;20.3553924560547;NA;NA;1.26813566684723;NA;NA;NA;"even-aged";0;0;NA;NA;"RCP85_p_SA_1-300_l3";"SA"
"1000001";2071;NA;101.380004882812;0.0399999991059303;16733.1015625;0;41.7022247314453;384.775543212891;0;0;38.8969268798828;6;4;1;0;21.8758716583252;26.4802188873291;1;0;0.189999997615814;1;0.109999999403954;0;0;1;96.5121251201017;96.2139337710826;218.440338134766;145.204681396484;20.354959487915;NA;NA;0.775598049163818;NA;NA;NA;"even-aged";0;0;NA;NA;"RCP85_p_SA_1-300_l3";"SA"
"1000001";2076;NA;106.380004882812;0.0399999991059303;16882.412109375;0;41.8453521728516;391.114807128906;0;0;42.3484115600586;6;4;1;0;22.1795177459717;26.7194061279297;1;0;0.159999996423721;1;0.0900000035762787;0;0;1;101.713477913604;101.481971609116;217.60368347168;152.756927490234;20.301794052124;NA;NA;0.452385157346725;NA;NA;NA;"even-aged";0;0;NA;NA;"RCP85_p_SA_1-300_l3";"SA"
"1000001";2081;NA;111.380004882812;0.0399999991059303;16933.787109375;0;41.8049087524414;393.999389648438;0;0;45.4115295410156;6;4;1;0;22.3836898803711;26.9000606536865;1;0;0.129999995231628;1;0.0599999986588955;0;0;1;106.853265319417;106.660744044031;215.627487182617;157.921844482422;20.1943111419678;NA;NA;0.255736500024796;NA;NA;NA;"even-aged";0;0;NA;NA;"RCP85_p_SA_1-300_l3";"SA"
"1000001";2086;NA;116.380004882812;0.0399999991059303;16933.107421875;0;41.6717643737793;394.805389404297;0;0;47.857048034668;6;4;1;0;22.5248413085938;27.0473442077637;1;0;0.109999999403954;1;0.0599999986588955;0;0;1;111.960692424868;111.780942160177;213.081741333008;161.555908203125;20.0258712768555;NA;NA;0.141854926943779;NA;NA;NA;"even-aged";0;0;NA;NA;"RCP85_p_SA_1-300_l3";"SA"
"1000001";2091;NA;121.380004882812;0.0399999991059303;16890.48828125;0;41.4556045532227;394.160919189453;0;0;52.1358795166016;6;4;1;0;22.6232891082764;27.1658267974854;1;0;0.0900000035762787;1;0.0799999982118607;0;0;0.999993920326233;117.032220491771;116.860040377288;210.317443847656;163.993438720703;19.7722053527832;NA;NA;0.077824205160141;NA;NA;NA;"even-aged";0;0;NA;NA;"RCP85_p_SA_1-300_l3";"SA"
"1000001";2096;NA;126.380004882812;0.0399999991059303;16864.54296875;0;41.2919273376465;393.884063720703;0;0;55.0027847290039;6;4;1;0;22.7183494567871;27.2816905975342;1;0;0.0700000002980232;1;0.0700000002980232;0;0;0.99999463558197;122.076528356548;121.907539134128;207.951797485352;166.475494384766;19.4143085479736;NA;NA;0.0424366444349289;NA;NA;NA;"even-aged";0;0;NA;NA;"RCP85_p_SA_1-300_l3";"SA"
"1000001";2101;NA;131.380004882812;0.0399999991059303;16839.037109375;0;41.1362342834473;393.604919433594;0;0;58.2485008239746;6;4;1;0;22.8096046447754;27.3926773071289;1;0;0.0399999991059303;1;0.0799999982118607;0;0;0.999921977519989;127.10446035087;126.936194607452;205.83464050293;168.827255249023;18.9199123382568;NA;NA;0.0230620913207531;NA;NA;NA;"even-aged";0;0;NA;NA;"RCP85_p_SA_1-300_l3";"SA"
"1000001";2106;NA;136.380004882812;0.0399999991059303;16819.396484375;0;40.9983825683594;393.420013427734;0;0;62.0913772583008;6;4;1;0;22.8979206085205;27.5012378692627;1;0;0.0199999995529652;1;0.0900000035762787;0;0;0.999786674976349;132.11999032308;131.950914106217;203.947555541992;171.188858032227;18.2711505889893;NA;NA;0.0125114982947707;NA;NA;NA;"even-aged";0;0;NA;NA;"RCP85_p_SA_1-300_l3";"SA"
"1000001";2111;NA;141.380004882812;0.0399999991059303;16802.767578125;0;40.8693618774414;393.256805419922;0;0;64.9511032104492;6;4;1;0;23.1681690216064;27.6073894500732;1;0;0.00999999977648258;0.980000019073486;0.170000001788139;0;0;0.980338335037231;137.127244250009;136.956470674938;202.250259399414;173.554458618164;17.445276260376;NA;NA;0.00678181275725365;NA;NA;NA;"even-aged";0;0;NA;NA;"RCP85_p_SA_1-300_l3";"SA"
"1000002";2016;NA;22.8299999237061;0.0399999991059303;7375.7333984375;0;10.1833372116089;44.6154022216797;0;0;0.237938523292542;3;3;1;0;9.17449378967285;9.04566860198975;2;0;0.100000001490116;0;0;0;0;0.0037149575073272;22.596004910617;22.5464983529569;0.528727769851685;41.7671661376953;2.31950783729553;NA;NA;NA;NA;NA;NA;"even-aged";0;1;NA;94.3382110595703;"RCP85_p_SA_1-300_l3";"SA"
"1000002";2021;NA;27.8299999237061;0.0399999991059303;8797.041015625;0;16.2554817199707;85.558708190918;0;0;0.826814770698547;4;3;1;0;11.3923368453979;11.4693584442139;2;0;0.310000002384186;0.0299999993294477;0;0;0;0.0530456230044365;27.5606840825636;27.5167647476186;1.31571698188782;79.5086822509766;4.73431444168091;0;NA;NA;NA;NA;NA;"even-aged";0;0;NA;NA;"RCP85_p_SA_1-300_l3";"SA"
"1000002";2026;NA;32.8300018310547;0.0399999991059303;10844.1650390625;0;24.8396244049072;153.95393371582;0;0;1.98701882362366;4;3;1;0;13.7243394851685;13.8904781341553;2;0;0.389999985694885;0.209999993443489;0;0;0;0.230418503284454;32.5050207492439;32.5011072238778;2.7980945110321;142.809188842773;8.11061859130859;0.236040785908699;NA;NA;NA;NA;NA;"even-aged";1;1;3078.34252929688;3078.34252929688;"RCP85_p_SA_1-300_l3";"SA"
"1000002";2031;NA;37.8300018310547;0.0399999991059303;13967.9462890625;0;34.6325416564941;237.025604248047;0;0;3.29219007492065;4;3;1;0;15.8673801422119;15.8635129928589;2;0;0.419999986886978;0.949999988079071;0;0;0.490000009536743;0.975337207317352;37.3639872112293;36.4891129389765;4.55482292175293;219.004058837891;11.9083194732666;1.55838882923126;NA;NA;NA;NA;NA;"even-aged";1;1;708.7958984375;708.7958984375;"RCP85_p_SA_1-300_l3";"SA"
"1000002";2036;NA;42.8300018310547;0.0399999991059303;16354.4501953125;0;40.2194404602051;301.997863769531;0;0;5.48476457595825;5;3;1;0;17.2175254821777;16.9867687225342;2;0;0.310000002384186;1;0;0;0.910000026226044;0.999952554702759;42.4446318969879;41.9975982131331;6.18596410751343;281.068145751953;13.5712280273438;1.17251753807068;NA;NA;NA;NA;NA;"even-aged";0;1;NA;263.592224121094;"RCP85_p_SA_1-300_l3";"SA"
"1000002";2041;NA;47.8300018310547;0.0399999991059303;19019.35546875;0;46.2849998474121;375.076049804688;0;0;7.30316829681396;5;3;1;0;18.4847583770752;18.3718395233154;2;0;0.200000002980232;1;0;0;0.990000009536743;0.999984860420227;47.5479183212854;47.426781201367;7.26971340179443;352.839813232422;14.5601139068604;0.406417846679688;NA;NA;NA;NA;NA;"even-aged";0;1;NA;74.9317092895508;"RCP85_p_SA_1-300_l3";"SA"
"1000002";2046;NA;52.8300018310547;0.0399999991059303;22077.296875;0;52.9198570251465;454.692230224609;0;0;9.34920692443848;5;3;1;0;19.6705513000488;19.6942481994629;2;0;0.119999997317791;0.709999978542328;0;0;1;1;52.6085156804383;52.5755809764779;7.43460321426392;431.787292480469;15.3730697631836;0.0972532629966736;NA;NA;NA;NA;NA;"even-aged";0;1;NA;15.9464883804321;"RCP85_p_SA_1-300_l3";"SA"
"1000002";2051;NA;57.8300018310547;0.0399999991059303;23552.76171875;0;54.2972068786621;496.596984863281;0;0;11.2537384033203;5;3;1;0;20.8153495788574;19.9645881652832;2;0;0.0900000035762787;0.0500000007450581;0;0;1;1;57.6290360298688;57.609434778545;7.39918041229248;473.292053222656;15.8837547302246;0.0219888035207987;NA;NA;NA;NA;NA;"even-aged";0;1;NA;3.2985053062439;"RCP85_p_SA_1-300_l3";"SA"
"1000002";2056;NA;62.8300018310547;0.0399999991059303;25108.1484375;0;55.8338775634766;540.059814453125;0;0;13.030725479126;5;3;1;0;21.8635196685791;20.2546520233154;2;0;0.0700000002980232;0.129999995231628;0.0799999982118607;0;1;1;62.6457102034921;62.6275510013953;7.24960041046143;516.462890625;16.3423271179199;0.0050344686023891;NA;NA;NA;NA;NA;"even-aged";0;1;NA;0.664457082748413;"RCP85_p_SA_1-300_l3";"SA"
"1000002";2061;NA;67.8300018310547;0.0399999991059303;26401.365234375;0;56.5745468139648;566.494323730469;0;0;14.6851463317871;5;3;1;0;22.4713306427002;20.3993301391602;2;0;0.0500000007450581;0.0799999982118607;0.0199999995529652;0;1;1;67.6552275691205;67.6388003243973;7.03544759750366;542.705993652344;16.7517414093018;0.00112559797707945;NA;NA;NA;NA;NA;"even-aged";0;1;NA;0.135495126247406;"RCP85_p_SA_1-300_l3";"SA"
"1000002";2066;NA;72.8300018310547;0.0399999991059303;27752.083984375;0;57.4304504394531;593.782348632812;0;0;16.3315048217773;5;3;1;0;23.0592212677002;20.5634365081787;2;0;0.0399999991059303;0.0900000035762787;0.0299999993294477;0;1;1;72.6662437694918;72.6496134165511;6.6510124206543;570.001159667969;17.1299152374268;0.000252253317739815;NA;NA;NA;NA;NA;"even-aged";0;1;NA;0.0279101356863976;"RCP85_p_SA_1-300_l3";"SA"
"1000002";2071;NA;77.8300018310547;0.0399999991059303;29117.265625;0;58.2705612182617;620.656555175781;0;0;17.7409229278564;5;3;1;0;23.6203727722168;20.7228507995605;2;0;0.0299999993294477;0.0799999982118607;0.0199999995529652;0;1;1;77.6768346975029;77.659965891326;6.23164415359497;596.974487304688;17.4503688812256;5.91879288549535e-05;NA;NA;NA;NA;NA;"even-aged";0;1;NA;0.00590978702530265;"RCP85_p_SA_1-300_l3";"SA"
"1000002";2076;NA;82.8300018310547;0.0399999991059303;30527.66796875;0;59.1688346862793;648.027648925781;0;0;19.0674076080322;6;3;1;0;24.162425994873;20.8910160064697;2;0;0.0199999995529652;0.0799999982118607;0.0199999995529652;0;1;1;82.6871045386066;82.6700690814394;5.78883790969849;624.511352539062;17.7274951934814;1.31965525724809e-05;NA;NA;NA;NA;NA;"even-aged";0;1;NA;0.00125465972814709;"RCP85_p_SA_1-300_l3";"SA"
"1000002";2081;NA;87.8300018310547;0.0399999991059303;31954.958984375;0;60.0462837219238;675.006042480469;0;0;20.7397842407227;6;3;1;0;24.682014465332;21.0538597106934;2;0;0.00999999977648258;0.109999999403954;0.0399999991059303;0;1;1;87.6969015278363;87.6797455272931;5.32502555847168;651.726623535156;17.9543991088867;2.89715899270959e-06;NA;NA;NA;NA;NA;"even-aged";0;1;NA;0.000265810376731679;"RCP85_p_SA_1-300_l3";"SA"
"1000002";2086;NA;92.8300018310547;0.0399999991059303;33450.89453125;0;61.0258026123047;703.129089355469;0;0;23.124454498291;6;3;1;0;25.189022064209;21.2332420349121;2;0;0.00999999977648258;0.0900000035762787;0.0299999993294477;0;1;1;92.7064108445543;92.6892370167828;4.85123157501221;680.136169433594;18.1416339874268;6.25912775831239e-07;NA;NA;NA;NA;NA;"even-aged";0;1;NA;5.57944149477407e-05;"RCP85_p_SA_1-300_l3";"SA"
"1000002";2091;NA;97.8300018310547;0.0399999991059303;34823.53125;0;61.6519088745117;721.594177246094;0;0;25.4852924346924;6;3;1;0;25.5150871276855;21.3528423309326;2;0;0;0.0599999986588955;0.0299999993294477;0;1;1;97.7137788686497;97.697400029352;4.38642644882202;698.934509277344;18.2732372283936;1.34144244157142e-07;NA;NA;NA;NA;NA;"even-aged";0;1;NA;1.17187564683263e-05;"RCP85_p_SA_1-300_l3";"SA"
"1000002";2096;NA;102.830001831055;0.0399999991059303;35479.8125;0;62.0450439453125;733.574096679688;0;0;27.8849792480469;6;3;1;0;25.725305557251;21.433931350708;2;0;0;0.0799999982118607;0.0299999993294477;0;1;1;102.72016500617;102.704678980059;3.90897965431213;711.318603515625;18.3464965820312;2.86243047042944e-08;NA;NA;NA;NA;NA;"even-aged";0;1;NA;2.46420745497744e-06;"RCP85_p_SA_1-300_l3";"SA"
"1000002";2101;NA;107.830001831055;0.0399999991059303;35566.5390625;0;62.2417297363281;740.753601074219;0;0;30.0761566162109;6;3;1;0;25.8597469329834;21.4837818145752;2;0;0;0.0799999982118607;0.0399999991059303;0;1;1;107.725780038365;107.711222657172;3.45174503326416;718.962158203125;18.3396949768066;6.0466622819888e-09;NA;NA;NA;NA;NA;"even-aged";0;1;NA;5.16525574312254e-07;"RCP85_p_SA_1-300_l3";"SA"
"1000002";2106;NA;112.830001831055;0.0399999991059303;35607.7421875;0;62.3327789306641;745.07470703125;0;0;32.4641227722168;6;3;1;0;25.9467697143555;21.5172843933105;2;0;0;0.0599999986588955;0.0399999991059303;0;1;1;112.730854189424;112.717269075981;3.03240489959717;723.793212890625;18.2490558624268;1.27334498500886e-09;NA;NA;NA;NA;NA;"even-aged";0;1;NA;1.08053214376014e-07;"RCP85_p_SA_1-300_l3";"SA"
